,credit.policy,int.rate,installment,log.annual.inc,dti,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid,grade,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business
3330,1.0,0.1253,334.67,10.43399815,22.56,9629.958333,18212.0,72.6,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
3331,1.0,0.1095,130.86,10.51867319,6.36,3690.0,15830.0,52.8,2.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3332,1.0,0.0932,319.47,10.6454249,22.18,9120.0,4022.0,20.6,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3333,1.0,0.1095,327.14,11.10495723,19.87,3419.958333,20545.0,43.2,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3334,1.0,0.1316,84.43,10.49127422,2.2,3570.0,2196.0,35.4,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
3335,1.0,0.0932,191.69,10.62132735,17.5,7049.958333,19391.0,68.0,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0
3336,1.0,0.1347,678.46,11.69524702,12.8,5639.958333,35214.0,81.0,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3337,1.0,0.1221,165.75,10.91508846,14.2,1830.0,5284.0,60.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3338,1.0,0.1189,198.99,10.1266311,12.67,1710.0,6371.0,23.1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3339,1.0,0.0963,401.18,11.43820192,2.83,4799.958333,12363.0,17.8,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3341,1.0,0.1284,319.38,11.25208005,8.57,2790.0,10573.0,39.7,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3342,1.0,0.1189,281.9,11.06657586,18.06,3349.958333,3948.0,11.2,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3343,1.0,0.1189,49.75,10.82972862,16.87,2314.958333,962.0,64.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3344,1.0,0.0932,319.47,11.09741002,13.73,4230.0,9956.0,27.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3345,1.0,0.1158,59.43,10.73630972,17.3,2369.958333,7634.0,89.8,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3348,1.0,0.1126,377.93,11.00209984,24.22,4933.958333,21354.0,30.5,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3351,1.0,0.1126,492.95,11.00209984,14.86,4169.958333,16439.0,57.9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3352,1.0,0.0963,308.11,10.62132735,6.85,4499.958333,12865.0,18.8,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3353,1.0,0.1411,82.15,9.998615898,10.47,4620.0,5873.0,93.2,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0
3355,1.0,0.1316,357.97,10.6454249,19.49,3479.958333,30869.0,60.1,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3356,1.0,0.1379,340.76,10.62132735,15.78,3180.0,8826.0,86.3,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3358,1.0,0.1158,528.22,11.12136326,2.2,4740.0,6476.0,40.7,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3359,1.0,0.1095,212.64,10.98529272,13.38,2070.0,6678.0,48.4,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3360,1.0,0.1316,118.2,9.83734775,20.83,4199.958333,11740.0,83.3,3.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3361,1.0,0.0932,319.47,10.6214249,7.43,4079.958333,11314.0,37.1,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3363,1.0,0.1095,588.85,10.89302875,6.69,3690.0,77.0,0.7,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0
3364,1.0,0.1347,84.81,9.574983486,16.33,3150.0,1159.0,38.6,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0
3365,1.0,0.1158,660.27,11.49935378,3.93,4229.958333,9873.0,9.2,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0
3366,1.0,0.1189,182.41,10.84941475,18.45,3419.958333,11812.0,67.9,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3367,1.0,0.0963,478.21,11.05089001,17.54,4589.958333,7504.0,14.9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3369,1.0,0.1114,98.42,10.30895266,1.48,2010.041667,471.0,5.2,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0
3370,1.0,0.1474,207.23,11.35040654,15.02,5939.958333,36120.0,91.2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3371,1.0,0.1537,317.11,10.55581274,4.97,2639.958333,10971.0,67.7,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3372,1.0,0.1253,257.69,11.47634446,13.43,3990.0,16343.0,81.3,2.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3373,1.0,0.1095,471.08,11.28983191,12.4,3065.958333,9.0,0.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,1
3374,1.0,0.1221,374.8,11.15619338,19.01,4949.958333,16842.0,81.8,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3377,1.0,0.0932,191.69,11.00209984,11.32,3479.958333,0.0,0.0,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3378,1.0,0.1253,83.67,9.903487553,1.62,1740.0,1371.0,21.4,2.0,0.0,0.0,0.0,1,0,0,1,0,0,0
3379,1.0,0.1221,69.97,10.41930072,0.39,2312.958333,569.0,17.2,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3380,1.0,0.1379,190.83,10.46321762,12.89,1770.0,8364.0,48.1,1.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3382,1.0,0.1253,267.73,10.4341158,21.85,2084.0,12806.0,38.6,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0
3383,1.0,0.1095,130.86,10.4341158,9.0,5969.958333,16142.0,38.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3384,1.0,0.1316,624.75,10.91508846,21.67,4229.958333,24983.0,63.7,1.0,0.0,0.0,1.0,1,0,1,0,0,0,0
3385,1.0,0.1095,229.0,10.51867319,9.76,2160.0,9724.0,50.4,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3386,1.0,0.1126,39.44,11.00209984,5.38,5669.958333,27524.0,94.3,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3387,1.0,0.0932,319.47,10.96819829,0.0,4559.958333,87.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3388,1.0,0.1357,679.37,11.49272276,7.8,7746.0,24918.0,29.7,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3390,1.0,0.1253,267.74,11.00209984,6.26,1776.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3391,1.0,0.1158,379.66,10.76308094,23.7,3330.0,12050.0,63.1,1.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3392,1.0,0.08,219.36,9.917390458,8.64,4529.958333,6332.0,24.3,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3393,1.0,0.1253,60.24,10.40571633,13.62,3150.0,921.0,51.2,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0
3394,1.0,0.1126,328.64,11.22524339,20.06,4529.958333,3404.0,72.4,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3395,1.0,0.08,225.62,10.98529272,8.95,8819.958333,14824.0,30.5,3.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3396,1.0,0.1221,299.84,11.28978191,11.4,2399.958333,22014.0,51.9,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3399,1.0,0.0963,282.43,11.09358453,4.89,4620.0,6055.0,31.9,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3400,1.0,0.1442,96.28,10.89673933,7.47,1492.0,3831.0,58.0,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3401,1.0,0.1379,51.12,10.87812266,9.51,4949.958333,22189.0,83.7,3.0,0.0,0.0,0.0,2,0,0,0,0,1,0
3402,1.0,0.1221,333.15,10.77895629,18.35,3065.958333,11389.0,80.8,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3403,1.0,0.1221,333.15,10.56885235,8.3,2759.958333,7880.0,78.8,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3404,1.0,0.1221,519.72,10.81977828,4.06,3165.0,16594.0,55.3,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3406,1.0,0.1379,333.94,11.03488966,23.92,8969.958333,29330.0,57.3,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3407,1.0,0.1347,72.94,11.33857208,15.01,4050.0,27385.0,51.4,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3408,1.0,0.0932,255.58,11.60823564,0.46,6719.958333,2373.0,4.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3410,1.0,0.1095,490.71,11.35040654,5.73,9240.958333,1842.0,2.3,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3411,1.0,0.1189,119.4,10.858999,15.02,2460.0,4689.0,47.4,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3412,1.0,0.1221,319.83,11.28978191,9.48,2399.958333,14612.0,78.1,2.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3413,1.0,0.1392,491.58,11.22524339,16.24,4140.041667,9950.0,58.9,3.0,0.0,0.0,0.0,0,0,1,0,0,0,0
3414,1.0,0.1253,200.8,10.71441777,18.05,3210.0,5791.0,39.1,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
3415,1.0,0.1158,478.7,10.51867319,21.7,5382.0,20680.0,25.5,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
3416,1.0,0.1189,829.1,11.1844214,5.47,7200.0,8546.0,17.4,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3418,1.0,0.1284,430.31,10.83958091,8.85,3900.0,4759.0,21.2,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3420,1.0,0.1347,468.14,10.40535315,13.98,3719.958333,15670.0,80.8,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3424,1.0,0.1284,361.4,10.59663473,13.2,3822.958333,21196.0,63.8,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3425,1.0,0.1189,198.99,11.15625052,7.15,2669.958333,5217.0,44.6,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3426,1.0,0.1347,237.46,9.85198371,14.66,2070.0,8896.0,80.1,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3427,1.0,0.1284,524.44,11.13201637,6.73,2199.0,15712.0,84.3,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3428,1.0,0.1253,185.74,10.08580911,16.95,2759.958333,10192.0,92.7,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3429,1.0,0.1379,204.46,10.81985828,17.59,2100.0,8523.0,54.6,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3430,1.0,0.1189,497.46,11.15625052,19.61,3540.0,21694.0,82.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3433,1.0,0.0932,191.69,9.85198371,17.94,7262.0,8962.0,40.7,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3435,1.0,0.1095,261.71,11.8493977,10.91,4980.0,40685.0,50.6,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3437,1.0,0.1158,165.07,10.30895266,19.96,1830.0,1833.0,41.7,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3438,1.0,0.0963,320.95,11.00209984,15.7,5460.0,34679.0,57.6,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3439,1.0,0.1095,556.14,10.96819829,8.13,4800.0,18001.0,3.4,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3440,1.0,0.1189,145.93,10.6454249,14.09,2745.958333,2759.0,14.6,2.0,0.0,0.0,1.0,1,1,0,0,0,0,0
3441,1.0,0.0963,231.08,11.30220443,9.17,6299.958333,2392.0,47.8,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3442,1.0,0.1442,385.09,11.14186178,16.42,2430.0,18514.0,82.3,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3443,1.0,0.1442,68.77,11.00209984,13.42,3930.0,26719.0,99.4,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3445,1.0,0.1316,303.94,11.28978191,12.71,1680.0,12641.0,55.7,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3446,1.0,0.1284,309.29,10.81985828,20.69,2970.0,22473.0,50.4,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
3447,1.0,0.1189,99.5,10.34817337,7.35,2399.958333,2572.0,30.3,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3448,1.0,0.0737,46.57,10.91508846,13.57,4469.958333,14105.0,18.8,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3450,1.0,0.1726,536.77,12.10071213,9.49,2520.0,12108.0,57.1,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3451,1.0,0.0768,187.15,11.35035948,6.62,7200.0,20104.0,29.6,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3452,1.0,0.1189,79.6,10.96812932,24.39,5279.958333,18430.0,63.3,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3455,1.0,0.1322,202.81,10.30895266,5.2,1684.958333,6001.0,31.8,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3458,1.0,0.1095,392.57,11.1844214,9.32,3669.0,22636.0,67.6,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3460,1.0,0.08,200.56,10.95416931,1.57,4020.0,4521.0,10.1,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3462,1.0,0.1221,133.26,10.08580911,3.6,4139.958333,3155.0,67.1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3463,1.0,0.0963,224.66,10.62132735,13.79,2850.0,20571.0,49.6,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3466,1.0,0.1316,67.55,10.27518903,15.39,1140.0,604.0,30.2,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3467,1.0,0.1126,447.77,10.30895266,16.8,3330.0,15286.0,41.7,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3468,1.0,0.0932,159.74,11.54248427,6.56,8159.958333,27226.0,49.8,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
3469,1.0,0.1284,268.95,11.15619338,17.3,2502.0,17461.0,61.1,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0
3470,1.0,0.1189,198.99,11.15625052,15.87,4499.958333,37138.0,73.4,1.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3471,1.0,0.1189,143.44,10.71441777,13.73,7139.958333,4357.0,87.1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3472,1.0,0.1095,130.86,11.02679245,18.15,3210.0,21885.0,34.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3473,1.0,0.1632,741.59,11.2771525,13.61,3389.958333,9090.0,72.7,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3474,1.0,0.1442,275.07,10.858999,6.88,3960.0,9760.0,66.8,0.0,0.0,0.0,1.0,2,0,1,0,0,0,0
3475,1.0,0.0768,93.58,10.91508846,0.65,3479.958333,332.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3477,1.0,0.1221,253.2,11.00209984,2.08,2820.0,1763.0,25.2,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3478,1.0,0.1316,57.41,9.546812609,10.11,3660.0,2246.0,97.7,2.0,0.0,0.0,0.0,2,0,0,1,0,0,0
3479,1.0,0.1126,105.17,10.46310334,7.51,2070.0,997.0,24.3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
3480,1.0,0.1442,268.19,10.51856508,8.82,3240.0,9288.0,56.3,1.0,0.0,0.0,0.0,2,0,0,0,1,0,0
3481,1.0,0.1379,136.31,10.71441777,13.6,1380.0,4318.0,86.4,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3482,1.0,0.0932,319.47,11.37600548,6.4,4380.0,1513.0,5.2,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3483,1.0,0.1095,441.64,10.66895539,9.18,3690.0,28075.0,57.8,1.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3484,1.0,0.08,188.02,11.13453063,3.63,2790.0,508.0,6.1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3486,1.0,0.1189,198.99,10.46310334,9.81,1140.0,147.0,2.4,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3487,1.0,0.0932,230.02,10.59663473,15.56,3540.0,1138.0,9.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1
3488,1.0,0.08,188.02,10.95080655,14.04,5609.958333,2081.0,10.1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3489,1.0,0.1221,199.89,11.29734077,21.17,4020.0,34866.0,70.1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0
3490,1.0,0.0932,319.47,10.30895266,2.56,2339.958333,473.0,1.9,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0
3492,1.0,0.1221,666.3,11.1844214,14.63,4320.0,28585.0,60.8,0.0,0.0,0.0,1.0,1,0,1,0,0,0,0
3494,1.0,0.1095,212.64,11.03488966,14.13,3089.958333,5339.0,20.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
3495,1.0,0.1505,346.92,12.07254125,5.99,3840.958333,6204.0,27.8,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3497,1.0,0.0894,95.32,9.903487553,1.8,3252.0,2087.0,50.9,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3498,1.0,0.0932,204.46,10.34894231,23.83,3960.0,6729.0,64.7,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3499,1.0,0.1158,396.17,10.56212093,14.47,2759.958333,10913.0,69.5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3500,1.0,0.0768,155.96,11.69524702,1.27,4499.958333,5081.0,5.1,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3501,1.0,0.1221,283.18,10.20359214,19.42,1800.0,12920.0,72.2,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3502,1.0,0.1158,165.07,9.687816016,10.57,1710.0,5308.0,40.2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3503,1.0,0.1189,132.66,9.903487553,24.54,3029.958333,14460.0,71.6,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3504,1.0,0.1316,337.71,9.952277717,3.89,1529.958333,10090.0,29.7,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3506,1.0,0.0768,124.77,11.54481165,0.87,4410.0,5220.0,12.7,3.0,0.0,0.0,0.0,2,0,0,0,1,0,0
3507,1.0,0.1379,238.53,10.71441777,18.35,7170.0,12197.0,95.3,1.0,0.0,0.0,1.0,2,1,0,0,0,0,0
3508,1.0,0.0932,293.91,10.86902549,19.63,7079.958333,1492.0,16.8,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3510,1.0,0.1189,132.66,9.546812609,8.23,2100.0,3347.0,79.7,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3511,1.0,0.1379,136.31,11.16336799,8.19,4049.0,11352.0,98.7,2.0,0.0,0.0,1.0,1,0,0,0,0,0,0
3512,1.0,0.1095,209.37,10.08580911,6.15,8370.0,8810.0,23.2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3516,1.0,0.0932,159.74,11.69194156,8.45,5609.958333,20334.0,25.5,4.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3519,1.0,0.1284,235.33,9.574983486,3.0,1199.958333,3449.0,19.7,2.0,0.0,0.0,1.0,1,0,0,0,0,0,0
3521,1.0,0.1316,445.77,11.00209984,7.26,3792.958333,10965.0,85.7,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3522,1.0,0.1347,441.0,10.69194491,13.88,2554.0,21199.0,90.2,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3523,1.0,0.1632,130.66,10.51867319,13.07,1501.0,5635.0,97.2,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0
3524,1.0,0.1316,309.0,10.66895539,21.66,3089.958333,14299.0,79.4,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3525,1.0,0.0768,218.34,11.00209984,13.36,7739.958333,21054.0,21.4,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3526,1.0,0.0932,383.37,10.81977828,6.84,7230.0,26050.0,26.1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
3527,1.0,0.08,156.69,10.6454249,5.09,6511.0,112.0,1.1,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0
3528,1.0,0.1126,312.21,10.6933984,19.04,7049.958333,336.0,4.7,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3529,1.0,0.1189,149.24,10.81977828,4.37,3571.0,1961.0,55.7,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3530,1.0,0.0963,320.95,11.51292546,18.23,4589.958333,21578.0,68.5,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3531,1.0,0.1284,117.67,10.43998092,8.42,2399.958333,5174.0,89.2,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3532,1.0,0.1189,305.11,10.71441777,22.37,1890.0,8558.0,27.3,3.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3533,1.0,0.0932,223.63,11.42954386,7.12,4410.0,21477.0,84.9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3534,1.0,0.1221,666.3,11.00209984,20.54,3749.958333,16777.0,63.3,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3535,1.0,0.0963,128.38,11.08201946,10.99,6689.958333,28817.0,66.6,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3536,1.0,0.0963,320.95,11.09133097,1.04,5700.958333,4435.0,36.2,2.0,0.0,0.0,0.0,1,0,0,0,0,0,1
3537,1.0,0.1284,403.42,11.35040654,11.87,1559.958333,7951.0,41.8,2.0,0.0,0.0,0.0,1,0,0,0,0,0,1
3538,1.0,0.08,188.02,11.2515607,6.51,7799.958333,20991.0,47.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3540,1.0,0.1379,340.76,10.37361617,15.49,2339.958333,15968.0,47.8,3.0,0.0,0.0,1.0,2,0,0,0,0,0,0
3542,1.0,0.1126,492.95,10.6454249,12.06,6059.958333,24651.0,42.4,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3543,1.0,0.1189,278.58,10.30895266,5.4,6360.958333,6291.0,81.7,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0
3544,1.0,0.1158,343.34,10.82009823,8.09,3960.0,10167.0,89.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3548,1.0,0.1347,542.77,11.05980255,24.09,4469.958333,21180.0,81.5,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
3549,1.0,0.1221,266.52,11.00209984,19.23,3240.0,30140.0,89.4,1.0,0.0,0.0,0.0,2,1,0,0,0,0,0
3550,1.0,0.0859,379.33,11.06663836,9.45,8430.041667,2910.0,5.8,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3553,1.0,0.1284,672.36,11.19547123,9.92,4859.958333,11440.0,27.7,1.0,0.0,0.0,0.0,2,0,0,0,1,0,0
3554,1.0,0.1126,246.48,10.87993221,16.97,5189.958333,9200.0,42.8,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3555,1.0,0.08,219.36,10.43399815,15.21,5880.0,17576.0,36.3,0.0,0.0,0.0,1.0,2,0,0,0,0,0,0
3556,1.0,0.0932,159.74,11.00209984,13.62,5910.0,21305.0,35.4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3557,1.0,0.1189,663.28,11.87409031,7.32,8370.0,27062.0,79.6,0.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3558,1.0,0.1253,281.12,11.22524339,4.16,5699.958333,13573.0,30.8,2.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3559,1.0,0.0768,93.58,10.66886237,3.77,4711.0,133.0,0.3,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
3560,1.0,0.1221,499.73,10.7464331,7.88,2460.0,22197.0,37.8,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3562,1.0,0.1695,748.17,11.44035477,14.76,7637.0,23738.0,71.3,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0
3563,1.0,0.08,156.69,11.36210258,6.39,3509.958333,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0
3564,1.0,0.1221,666.3,12.02754389,1.56,3089.958333,9787.0,52.3,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3565,1.0,0.0932,99.04,10.9331784,23.89,7439.958333,28774.0,71.4,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0
3567,1.0,0.1284,403.42,10.87804719,22.85,2496.0,17385.0,71.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3569,1.0,0.1284,295.84,10.73630972,12.58,5910.0,24621.0,94.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3570,1.0,0.1158,825.34,11.40756495,0.13,2279.958333,1068.0,3.1,3.0,0.0,0.0,0.0,2,0,0,0,0,0,1
3571,1.0,0.0932,159.74,10.6454249,19.31,6719.958333,7160.0,39.3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3573,1.0,0.0932,255.58,11.73606902,3.35,7650.0,5752.0,30.3,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3574,1.0,0.1189,397.97,10.71441777,22.77,2729.958333,36261.0,67.1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3575,1.0,0.1158,165.07,10.54534144,13.52,4589.958333,323.0,1.8,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3576,1.0,0.1316,405.25,11.17043516,7.42,3839.958333,38963.0,79.4,1.0,0.0,0.0,0.0,2,0,1,0,0,0,0
3577,1.0,0.1316,108.07,11.05089001,12.06,3509.958333,10678.0,97.1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
3578,1.0,0.08,131.62,10.37349118,17.48,8222.958333,1127.0,40.2,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3580,1.0,0.1411,342.29,10.30895266,13.96,4620.0,12022.0,20.0,3.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3582,1.0,0.0932,383.37,11.35040654,9.15,7469.958333,9825.0,24.3,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0
3583,1.0,0.1379,340.76,10.51867319,18.16,6659.958333,17473.0,47.9,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3584,1.0,0.1126,98.59,10.81977828,9.05,2490.0,6371.0,37.9,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3585,1.0,0.1158,297.13,11.15619338,14.52,3809.958333,1778.0,88.9,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0
3586,1.0,0.1221,506.39,11.69524702,8.91,4453.958333,10750.0,76.8,5.0,0.0,0.0,0.0,2,0,0,0,0,0,0
3587,1.0,0.1284,94.14,10.81069718,2.35,3270.0,3511.0,40.4,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0
3588,1.0,0.1253,267.73,10.71441777,11.17,3479.958333,1150.0,13.9,0.0,0.0,0.0,0.0,2,0,0,1,0,0,0
